id,age_group_det,pop,ICD10D,hosp,disease,f_age,l_age
15090,ALT065B70,7139,ICD10D-INS,2501,all,65,70
15090,ALT065B70,7139,ICD10D-J00-J99,135,respiratory,65,70
15090,ALT070B75,5625,ICD10D-A00-B99,53,infectious,70,75
15090,ALT070B75,5625,ICD10D-INS,2699,all,70,75
15090,ALT070B75,5625,ICD10D-J00-J99,176,respiratory,70,75
15090,ALT075B80,7218,ICD10D-A00-B99,92,infectious,75,80
15090,ALT075B80,7218,ICD10D-INS,3915,all,75,80
15090,ALT075B80,7218,ICD10D-J00-J99,216,respiratory,75,80
15090,ALT080B85,4450,ICD10D-A00-B99,96,infectious,80,85
15090,ALT080B85,4450,ICD10D-INS,2821,all,80,85
15090,ALT080B85,4450,ICD10D-J00-J99,184,respiratory,80,85
15090,ALT085B90,2184,ICD10D-A00-B99,45,infectious,85,90
15090,ALT085B90,2184,ICD10D-INS,1499,all,85,90
15090,ALT085B90,2184,ICD10D-J00-J99,91,respiratory,85,90
15090,ALT090UM,1001,ICD10D-A00-B99,22,infectious,90,NA
15090,ALT090UM,1001,ICD10D-INS,589,all,90,NA
15090,ALT090UM,1001,ICD10D-J00-J99,46,respiratory,90,NA
15091,ALT000,896,ICD10D-A00-B99,51,infectious,0,NA
15091,ALT000,896,ICD10D-INS,1171,all,0,NA
15091,ALT000,896,ICD10D-J00-J99,86,respiratory,0,NA
15091,ALT001B05,3714,ICD10D-A00-B99,96,infectious,1,5
15091,ALT001B05,3714,ICD10D-INS,732,all,1,5
15091,ALT001B05,3714,ICD10D-J00-J99,374,respiratory,1,5
15091,ALT005B10,4890,ICD10D-A00-B99,53,infectious,5,10
15091,ALT005B10,4890,ICD10D-INS,493,all,5,10
15091,ALT005B10,4890,ICD10D-J00-J99,116,respiratory,5,10
15091,ALT010B15,4743,ICD10D-A00-B99,33,infectious,10,15
15091,ALT010B15,4743,ICD10D-INS,476,all,10,15
15091,ALT010B15,4743,ICD10D-J00-J99,42,respiratory,10,15
15091,ALT015B20,4780,ICD10D-A00-B99,44,infectious,15,20
15091,ALT015B20,4780,ICD10D-INS,790,all,15,20
15091,ALT015B20,4780,ICD10D-J00-J99,60,respiratory,15,20
15091,ALT020B25,3479,ICD10D-A00-B99,12,infectious,20,25
15091,ALT020B25,3479,ICD10D-INS,701,all,20,25
15091,ALT020B25,3479,ICD10D-J00-J99,31,respiratory,20,25
15091,ALT025B30,6078,ICD10D-A00-B99,28,infectious,25,30
15091,ALT025B30,6078,ICD10D-INS,1232,all,25,30
15091,ALT025B30,6078,ICD10D-J00-J99,50,respiratory,25,30
15091,ALT030B35,6795,ICD10D-A00-B99,26,infectious,30,35
15091,ALT030B35,6795,ICD10D-INS,1300,all,30,35
15091,ALT030B35,6795,ICD10D-J00-J99,53,respiratory,30,35
15091,ALT035B40,6743,ICD10D-A00-B99,19,infectious,35,40
15091,ALT035B40,6743,ICD10D-INS,986,all,35,40
15091,ALT035B40,6743,ICD10D-J00-J99,42,respiratory,35,40
15091,ALT040B45,6431,ICD10D-A00-B99,20,infectious,40,45
15091,ALT040B45,6431,ICD10D-INS,964,all,40,45
15091,ALT040B45,6431,ICD10D-J00-J99,55,respiratory,40,45
15091,ALT045B50,9402,ICD10D-A00-B99,14,infectious,45,50
15091,ALT045B50,9402,ICD10D-INS,1602,all,45,50
15091,ALT045B50,9402,ICD10D-J00-J99,66,respiratory,45,50
15091,ALT050B55,11765,ICD10D-A00-B99,35,infectious,50,55
15091,ALT050B55,11765,ICD10D-INS,2523,all,50,55
15091,ALT050B55,11765,ICD10D-J00-J99,93,respiratory,50,55
15091,ALT055B60,11676,ICD10D-A00-B99,51,infectious,55,60
15091,ALT055B60,11676,ICD10D-INS,2830,all,55,60
15091,ALT055B60,11676,ICD10D-J00-J99,145,respiratory,55,60
15091,ALT060B65,11095,ICD10D-A00-B99,71,infectious,60,65
15091,ALT060B65,11095,ICD10D-INS,3360,all,60,65
15091,ALT060B65,11095,ICD10D-J00-J99,178,respiratory,60,65
15091,ALT065B70,8706,ICD10D-A00-B99,66,infectious,65,70
15091,ALT065B70,8706,ICD10D-INS,3006,all,65,70
15091,ALT065B70,8706,ICD10D-J00-J99,131,respiratory,65,70
15091,ALT070B75,7245,ICD10D-A00-B99,90,infectious,70,75
15091,ALT070B75,7245,ICD10D-INS,3469,all,70,75
15091,ALT070B75,7245,ICD10D-J00-J99,144,respiratory,70,75
15091,ALT075B80,9337,ICD10D-A00-B99,155,infectious,75,80
15091,ALT075B80,9337,ICD10D-INS,5054,all,75,80
15091,ALT075B80,9337,ICD10D-J00-J99,253,respiratory,75,80
15091,ALT080B85,5620,ICD10D-A00-B99,97,infectious,80,85
15091,ALT080B85,5620,ICD10D-INS,3517,all,80,85
15091,ALT080B85,5620,ICD10D-J00-J99,205,respiratory,80,85
15091,ALT085B90,2846,ICD10D-A00-B99,45,infectious,85,90
15091,ALT085B90,2846,ICD10D-INS,1941,all,85,90
15091,ALT085B90,2846,ICD10D-J00-J99,141,respiratory,85,90
15091,ALT090UM,1208,ICD10D-A00-B99,34,infectious,90,NA
15091,ALT090UM,1208,ICD10D-INS,806,all,90,NA
15091,ALT090UM,1208,ICD10D-J00-J99,48,respiratory,90,NA
16051,ALT000,2128,ICD10D-A00-B99,101,infectious,0,NA
16051,ALT000,2128,ICD10D-INS,2701,all,0,NA
16051,ALT000,2128,ICD10D-J00-J99,129,respiratory,0,NA
16051,ALT001B05,8114,ICD10D-A00-B99,191,infectious,1,5
16051,ALT001B05,8114,ICD10D-INS,1282,all,1,5
16051,ALT001B05,8114,ICD10D-J00-J99,454,respiratory,1,5
16051,ALT005B10,9199,ICD10D-A00-B99,74,infectious,5,10
16051,ALT005B10,9199,ICD10D-INS,716,all,5,10
16051,ALT005B10,9199,ICD10D-J00-J99,136,respiratory,5,10
16051,ALT010B15,8086,ICD10D-A00-B99,54,infectious,10,15
16051,ALT010B15,8086,ICD10D-INS,902,all,10,15
16051,ALT010B15,8086,ICD10D-J00-J99,57,respiratory,10,15
16051,ALT015B20,8661,ICD10D-A00-B99,56,infectious,15,20
16051,ALT015B20,8661,ICD10D-INS,1125,all,15,20
16051,ALT015B20,8661,ICD10D-J00-J99,59,respiratory,15,20
16051,ALT020B25,11655,ICD10D-A00-B99,52,infectious,20,25
16051,ALT020B25,11655,ICD10D-INS,1386,all,20,25
16051,ALT020B25,11655,ICD10D-J00-J99,66,respiratory,20,25
16051,ALT025B30,17007,ICD10D-A00-B99,54,infectious,25,30
16051,ALT025B30,17007,ICD10D-INS,2560,all,25,30
16051,ALT025B30,17007,ICD10D-J00-J99,116,respiratory,25,30
16051,ALT030B35,15899,ICD10D-A00-B99,50,infectious,30,35
16051,ALT030B35,15899,ICD10D-INS,2339,all,30,35
16051,ALT030B35,15899,ICD10D-J00-J99,92,respiratory,30,35
16051,ALT035B40,14170,ICD10D-A00-B99,34,infectious,35,40
16051,ALT035B40,14170,ICD10D-INS,2038,all,35,40
16051,ALT035B40,14170,ICD10D-J00-J99,84,respiratory,35,40
16051,ALT040B45,11365,ICD10D-A00-B99,36,infectious,40,45
16051,ALT040B45,11365,ICD10D-INS,1565,all,40,45
16051,ALT040B45,11365,ICD10D-J00-J99,69,respiratory,40,45
16051,ALT045B50,14024,ICD10D-A00-B99,40,infectious,45,50
16051,ALT045B50,14024,ICD10D-INS,1995,all,45,50
16051,ALT045B50,14024,ICD10D-J00-J99,99,respiratory,45,50
16051,ALT050B55,15670,ICD10D-A00-B99,60,infectious,50,55
16051,ALT050B55,15670,ICD10D-INS,2931,all,50,55
16051,ALT050B55,15670,ICD10D-J00-J99,124,respiratory,50,55
16051,ALT055B60,14848,ICD10D-A00-B99,88,infectious,55,60
16051,ALT055B60,14848,ICD10D-INS,3364,all,55,60
16051,ALT055B60,14848,ICD10D-J00-J99,183,respiratory,55,60
16051,ALT060B65,14160,ICD10D-A00-B99,104,infectious,60,65
16051,ALT060B65,14160,ICD10D-INS,3701,all,60,65
16051,ALT060B65,14160,ICD10D-J00-J99,195,respiratory,60,65
16051,ALT065B70,11926,ICD10D-A00-B99,112,infectious,65,70
16051,ALT065B70,11926,ICD10D-INS,3734,all,65,70
16051,ALT065B70,11926,ICD10D-J00-J99,261,respiratory,65,70
16051,ALT070B75,10196,ICD10D-A00-B99,139,infectious,70,75
16051,ALT070B75,10196,ICD10D-INS,4418,all,70,75
16051,ALT070B75,10196,ICD10D-J00-J99,222,respiratory,70,75
16051,ALT075B80,11769,ICD10D-A00-B99,251,infectious,75,80
16051,ALT075B80,11769,ICD10D-INS,5908,all,75,80
16051,ALT075B80,11769,ICD10D-J00-J99,343,respiratory,75,80
16051,ALT080B85,6884,ICD10D-A00-B99,151,infectious,80,85
16051,ALT080B85,6884,ICD10D-INS,4137,all,80,85
16051,ALT080B85,6884,ICD10D-J00-J99,270,respiratory,80,85
16051,ALT085B90,3677,ICD10D-A00-B99,125,infectious,85,90
16051,ALT085B90,3677,ICD10D-INS,2643,all,85,90
16051,ALT085B90,3677,ICD10D-J00-J99,187,respiratory,85,90
16051,ALT090UM,1675,ICD10D-A00-B99,64,infectious,90,NA
16051,ALT090UM,1675,ICD10D-INS,1226,all,90,NA
16051,ALT090UM,1675,ICD10D-J00-J99,84,respiratory,90,NA
16052,ALT000,787,ICD10D-A00-B99,3,infectious,0,NA
16052,ALT000,787,ICD10D-INS,681,all,0,NA
16052,ALT000,787,ICD10D-J00-J99,4,respiratory,0,NA
16052,ALT001B05,3058,ICD10D-A00-B99,117,infectious,1,5
16052,ALT001B05,3058,ICD10D-INS,726,all,1,5
16052,ALT001B05,3058,ICD10D-J00-J99,205,respiratory,1,5
16052,ALT005B10,3733,ICD10D-A00-B99,64,infectious,5,10
16052,ALT005B10,3733,ICD10D-INS,396,all,5,10
16052,ALT005B10,3733,ICD10D-J00-J99,41,respiratory,5,10
16052,ALT010B15,3324,ICD10D-A00-B99,40,infectious,10,15
16052,ALT010B15,3324,ICD10D-INS,434,all,10,15
16052,ALT010B15,3324,ICD10D-J00-J99,18,respiratory,10,15
16052,ALT015B20,3406,ICD10D-A00-B99,30,infectious,15,20
16052,ALT015B20,3406,ICD10D-INS,494,all,15,20
16052,ALT015B20,3406,ICD10D-J00-J99,29,respiratory,15,20
16052,ALT020B25,3055,ICD10D-A00-B99,21,infectious,20,25
16052,ALT020B25,3055,ICD10D-INS,460,all,20,25
16052,ALT020B25,3055,ICD10D-J00-J99,23,respiratory,20,25
16052,ALT025B30,5536,ICD10D-A00-B99,23,infectious,25,30
16052,ALT025B30,5536,ICD10D-INS,978,all,25,30
16052,ALT025B30,5536,ICD10D-J00-J99,47,respiratory,25,30
16052,ALT030B35,5665,ICD10D-A00-B99,13,infectious,30,35
16052,ALT030B35,5665,ICD10D-INS,881,all,30,35
16052,ALT030B35,5665,ICD10D-J00-J99,45,respiratory,30,35
16052,ALT035B40,5260,ICD10D-A00-B99,16,infectious,35,40
16052,ALT035B40,5260,ICD10D-INS,752,all,35,40
16052,ALT035B40,5260,ICD10D-J00-J99,29,respiratory,35,40
16052,ALT040B45,4447,ICD10D-A00-B99,17,infectious,40,45
16052,ALT040B45,4447,ICD10D-INS,652,all,40,45
16052,ALT040B45,4447,ICD10D-J00-J99,28,respiratory,40,45
16052,ALT045B50,5991,ICD10D-A00-B99,15,infectious,45,50
16052,ALT045B50,5991,ICD10D-INS,945,all,45,50
16052,ALT045B50,5991,ICD10D-J00-J99,33,respiratory,45,50
16052,ALT050B55,7822,ICD10D-A00-B99,45,infectious,50,55
16052,ALT050B55,7822,ICD10D-INS,1583,all,50,55
16052,ALT050B55,7822,ICD10D-J00-J99,63,respiratory,50,55
16052,ALT055B60,7989,ICD10D-A00-B99,33,infectious,55,60
16052,ALT055B60,7989,ICD10D-INS,1943,all,55,60
16052,ALT055B60,7989,ICD10D-J00-J99,78,respiratory,55,60
16052,ALT060B65,8106,ICD10D-A00-B99,53,infectious,60,65
16052,ALT060B65,8106,ICD10D-INS,2338,all,60,65
16052,ALT060B65,8106,ICD10D-J00-J99,134,respiratory,60,65
16052,ALT065B70,6544,ICD10D-A00-B99,47,infectious,65,70
16052,ALT065B70,6544,ICD10D-INS,1969,all,65,70
16052,ALT065B70,6544,ICD10D-J00-J99,111,respiratory,65,70
16052,ALT070B75,5517,ICD10D-A00-B99,58,infectious,70,75
16052,ALT070B75,5517,ICD10D-INS,2422,all,70,75
16052,ALT070B75,5517,ICD10D-J00-J99,131,respiratory,70,75
16052,ALT075B80,6660,ICD10D-A00-B99,97,infectious,75,80
16052,ALT075B80,6660,ICD10D-INS,3558,all,75,80
16052,ALT075B80,6660,ICD10D-J00-J99,194,respiratory,75,80
16052,ALT080B85,4264,ICD10D-A00-B99,90,infectious,80,85
16052,ALT080B85,4264,ICD10D-INS,2831,all,80,85
16052,ALT080B85,4264,ICD10D-J00-J99,187,respiratory,80,85
16052,ALT085B90,2382,ICD10D-A00-B99,80,infectious,85,90
16052,ALT085B90,2382,ICD10D-INS,1936,all,85,90
16052,ALT085B90,2382,ICD10D-J00-J99,163,respiratory,85,90
16052,ALT090UM,1204,ICD10D-A00-B99,54,infectious,90,NA
16052,ALT090UM,1204,ICD10D-INS,1043,all,90,NA
16052,ALT090UM,1204,ICD10D-J00-J99,82,respiratory,90,NA
16053,ALT000,1139,ICD10D-A00-B99,27,infectious,0,NA
16053,ALT000,1139,ICD10D-INS,1382,all,0,NA
16053,ALT000,1139,ICD10D-J00-J99,30,respiratory,0,NA
16053,ALT001B05,4326,ICD10D-A00-B99,64,infectious,1,5
16053,ALT001B05,4326,ICD10D-INS,426,all,1,5
16053,ALT001B05,4326,ICD10D-J00-J99,78,respiratory,1,5
16053,ALT005B10,4924,ICD10D-A00-B99,36,infectious,5,10
16053,ALT005B10,4924,ICD10D-INS,322,all,5,10
16053,ALT005B10,4924,ICD10D-J00-J99,34,respiratory,5,10
16053,ALT010B15,4141,ICD10D-A00-B99,12,infectious,10,15
16053,ALT010B15,4141,ICD10D-INS,356,all,10,15
16053,ALT010B15,4141,ICD10D-J00-J99,18,respiratory,10,15
16053,ALT015B20,4283,ICD10D-A00-B99,21,infectious,15,20
16053,ALT015B20,4283,ICD10D-INS,457,all,15,20
16053,ALT015B20,4283,ICD10D-J00-J99,20,respiratory,15,20
16053,ALT020B25,8296,ICD10D-A00-B99,29,infectious,20,25
16053,ALT020B25,8296,ICD10D-INS,616,all,20,25
16053,ALT020B25,8296,ICD10D-J00-J99,28,respiratory,20,25
16053,ALT025B30,12026,ICD10D-A00-B99,26,infectious,25,30
16053,ALT025B30,12026,ICD10D-INS,1249,all,25,30
16053,ALT025B30,12026,ICD10D-J00-J99,44,respiratory,25,30
16053,ALT030B35,9872,ICD10D-A00-B99,19,infectious,30,35
16053,ALT030B35,9872,ICD10D-INS,1150,all,30,35
16053,ALT030B35,9872,ICD10D-J00-J99,41,respiratory,30,35
16053,ALT035B40,7453,ICD10D-A00-B99,17,infectious,35,40
16053,ALT035B40,7453,ICD10D-INS,920,all,35,40
16053,ALT035B40,7453,ICD10D-J00-J99,32,respiratory,35,40
16053,ALT040B45,5569,ICD10D-A00-B99,9,infectious,40,45
16053,ALT040B45,5569,ICD10D-INS,623,all,40,45
16053,ALT040B45,5569,ICD10D-J00-J99,21,respiratory,40,45
16053,ALT045B50,6293,ICD10D-A00-B99,19,infectious,45,50
16053,ALT045B50,6293,ICD10D-INS,733,all,45,50
16053,ALT045B50,6293,ICD10D-J00-J99,30,respiratory,45,50
16053,ALT050B55,6698,ICD10D-A00-B99,20,infectious,50,55
16053,ALT050B55,6698,ICD10D-INS,1049,all,50,55
16053,ALT050B55,6698,ICD10D-J00-J99,48,respiratory,50,55
16053,ALT055B60,6069,ICD10D-A00-B99,35,infectious,55,60
16053,ALT055B60,6069,ICD10D-INS,1212,all,55,60
16053,ALT055B60,6069,ICD10D-J00-J99,64,respiratory,55,60
16053,ALT060B65,6190,ICD10D-A00-B99,39,infectious,60,65
16053,ALT060B65,6190,ICD10D-INS,1509,all,60,65
16053,ALT060B65,6190,ICD10D-J00-J99,69,respiratory,60,65
16053,ALT065B70,5416,ICD10D-A00-B99,38,infectious,65,70
16053,ALT065B70,5416,ICD10D-INS,1504,all,65,70
16053,ALT065B70,5416,ICD10D-J00-J99,56,respiratory,65,70
16053,ALT070B75,5236,ICD10D-A00-B99,44,infectious,70,75
16053,ALT070B75,5236,ICD10D-INS,2170,all,70,75
16053,ALT070B75,5236,ICD10D-J00-J99,121,respiratory,70,75
16053,ALT075B80,6196,ICD10D-A00-B99,91,infectious,75,80
16053,ALT075B80,6196,ICD10D-INS,2697,all,75,80
16053,ALT075B80,6196,ICD10D-J00-J99,125,respiratory,75,80
16053,ALT080B85,3448,ICD10D-A00-B99,59,infectious,80,85
16053,ALT080B85,3448,ICD10D-INS,1716,all,80,85
16053,ALT080B85,3448,ICD10D-J00-J99,104,respiratory,80,85
16053,ALT085B90,1838,ICD10D-A00-B99,47,infectious,85,90
16053,ALT085B90,1838,ICD10D-INS,1158,all,85,90
16053,ALT085B90,1838,ICD10D-J00-J99,85,respiratory,85,90
16053,ALT090UM,908,ICD10D-A00-B99,19,infectious,90,NA
16053,ALT090UM,908,ICD10D-INS,526,all,90,NA
16053,ALT090UM,908,ICD10D-J00-J99,38,respiratory,90,NA
16054,ALT000,275,ICD10D-A00-B99,19,infectious,0,NA
16054,ALT000,275,ICD10D-INS,424,all,0,NA
16054,ALT000,275,ICD10D-J00-J99,20,respiratory,0,NA
16054,ALT001B05,1040,ICD10D-A00-B99,43,infectious,1,5
16054,ALT001B05,1040,ICD10D-INS,212,all,1,5
16054,ALT001B05,1040,ICD10D-J00-J99,77,respiratory,1,5
16054,ALT005B10,1163,ICD10D-A00-B99,18,infectious,5,10
16054,ALT005B10,1163,ICD10D-INS,132,all,5,10
16054,ALT005B10,1163,ICD10D-J00-J99,26,respiratory,5,10
16054,ALT010B15,1116,ICD10D-A00-B99,10,infectious,10,15
16054,ALT010B15,1116,ICD10D-INS,146,all,10,15
16054,ALT010B15,1116,ICD10D-J00-J99,9,respiratory,10,15
16054,ALT015B20,1347,ICD10D-A00-B99,14,infectious,15,20
16054,ALT015B20,1347,ICD10D-INS,241,all,15,20
16054,ALT015B20,1347,ICD10D-J00-J99,17,respiratory,15,20
16054,ALT020B25,1201,ICD10D-A00-B99,13,infectious,20,25
16054,ALT020B25,1201,ICD10D-INS,243,all,20,25
16054,ALT020B25,1201,ICD10D-J00-J99,13,respiratory,20,25
16054,ALT025B30,1741,ICD10D-A00-B99,19,infectious,25,30
16054,ALT025B30,1741,ICD10D-INS,431,all,25,30
16054,ALT025B30,1741,ICD10D-J00-J99,27,respiratory,25,30
16054,ALT030B35,1730,ICD10D-A00-B99,21,infectious,30,35
16054,ALT030B35,1730,ICD10D-INS,395,all,30,35
16054,ALT030B35,1730,ICD10D-J00-J99,22,respiratory,30,35
16054,ALT035B40,1813,ICD10D-A00-B99,5,infectious,35,40
16054,ALT035B40,1813,ICD10D-INS,292,all,35,40
16054,ALT035B40,1813,ICD10D-J00-J99,12,respiratory,35,40
16054,ALT040B45,1635,ICD10D-A00-B99,10,infectious,40,45
16054,ALT040B45,1635,ICD10D-INS,277,all,40,45
16054,ALT040B45,1635,ICD10D-J00-J99,20,respiratory,40,45
16054,ALT045B50,2381,ICD10D-A00-B99,11,infectious,45,50
16054,ALT045B50,2381,ICD10D-INS,442,all,45,50
16054,ALT045B50,2381,ICD10D-J00-J99,24,respiratory,45,50
16054,ALT050B55,3042,ICD10D-A00-B99,16,infectious,50,55
16054,ALT050B55,3042,ICD10D-INS,733,all,50,55
16054,ALT050B55,3042,ICD10D-J00-J99,28,respiratory,50,55
16054,ALT055B60,2972,ICD10D-A00-B99,22,infectious,55,60
16054,ALT055B60,2972,ICD10D-INS,739,all,55,60
16054,ALT055B60,2972,ICD10D-J00-J99,40,respiratory,55,60
16054,ALT060B65,3229,ICD10D-A00-B99,27,infectious,60,65
16054,ALT060B65,3229,ICD10D-INS,928,all,60,65
16054,ALT060B65,3229,ICD10D-J00-J99,59,respiratory,60,65
16054,ALT065B70,2925,ICD10D-A00-B99,27,infectious,65,70
16054,ALT065B70,2925,ICD10D-INS,1127,all,65,70
16054,ALT065B70,2925,ICD10D-J00-J99,53,respiratory,65,70
16054,ALT070B75,2475,ICD10D-A00-B99,44,infectious,70,75
16054,ALT070B75,2475,ICD10D-INS,1396,all,70,75
16054,ALT070B75,2475,ICD10D-J00-J99,57,respiratory,70,75
16054,ALT075B80,2862,ICD10D-A00-B99,56,infectious,75,80
16054,ALT075B80,2862,ICD10D-INS,1743,all,75,80
16054,ALT075B80,2862,ICD10D-J00-J99,64,respiratory,75,80
16054,ALT080B85,1576,ICD10D-A00-B99,46,infectious,80,85
16054,ALT080B85,1576,ICD10D-INS,1237,all,80,85
16054,ALT080B85,1576,ICD10D-J00-J99,69,respiratory,80,85
16054,ALT085B90,732,ICD10D-A00-B99,30,infectious,85,90
16054,ALT085B90,732,ICD10D-INS,692,all,85,90
16054,ALT085B90,732,ICD10D-J00-J99,51,respiratory,85,90
16054,ALT090UM,353,ICD10D-A00-B99,15,infectious,90,NA
16054,ALT090UM,353,ICD10D-INS,281,all,90,NA
16054,ALT090UM,353,ICD10D-J00-J99,26,respiratory,90,NA
16055,ALT000,643,ICD10D-A00-B99,24,infectious,0,NA
16055,ALT000,643,ICD10D-INS,795,all,0,NA
16055,ALT000,643,ICD10D-J00-J99,36,respiratory,0,NA
16055,ALT001B05,2504,ICD10D-A00-B99,58,infectious,1,5
16055,ALT001B05,2504,ICD10D-INS,359,all,1,5
16055,ALT001B05,2504,ICD10D-J00-J99,123,respiratory,1,5
16055,ALT005B10,2982,ICD10D-A00-B99,25,infectious,5,10
16055,ALT005B10,2982,ICD10D-INS,245,all,5,10
16055,ALT005B10,2982,ICD10D-J00-J99,36,respiratory,5,10
16055,ALT010B15,2662,ICD10D-A00-B99,23,infectious,10,15
16055,ALT010B15,2662,ICD10D-INS,229,all,10,15
16055,ALT010B15,2662,ICD10D-J00-J99,12,respiratory,10,15
16055,ALT015B20,2810,ICD10D-A00-B99,34,infectious,15,20
16055,ALT015B20,2810,ICD10D-INS,390,all,15,20
16055,ALT015B20,2810,ICD10D-J00-J99,22,respiratory,15,20
16055,ALT020B25,3561,ICD10D-A00-B99,12,infectious,20,25
16055,ALT020B25,3561,ICD10D-INS,425,all,20,25
16055,ALT020B25,3561,ICD10D-J00-J99,15,respiratory,20,25
16055,ALT025B30,5087,ICD10D-A00-B99,26,infectious,25,30
16055,ALT025B30,5087,ICD10D-INS,810,all,25,30
16055,ALT025B30,5087,ICD10D-J00-J99,26,respiratory,25,30
16055,ALT030B35,4684,ICD10D-A00-B99,22,infectious,30,35
16055,ALT030B35,4684,ICD10D-INS,846,all,30,35
16055,ALT030B35,4684,ICD10D-J00-J99,21,respiratory,30,35
16055,ALT035B40,4249,ICD10D-A00-B99,10,infectious,35,40
16055,ALT035B40,4249,ICD10D-INS,690,all,35,40
16055,ALT035B40,4249,ICD10D-J00-J99,21,respiratory,35,40
16055,ALT040B45,3462,ICD10D-A00-B99,10,infectious,40,45
16055,ALT040B45,3462,ICD10D-INS,478,all,40,45
16055,ALT040B45,3462,ICD10D-J00-J99,12,respiratory,40,45
16055,ALT045B50,4197,ICD10D-A00-B99,16,infectious,45,50
16055,ALT045B50,4197,ICD10D-INS,764,all,45,50
16055,ALT045B50,4197,ICD10D-J00-J99,41,respiratory,45,50
16055,ALT050B55,4735,ICD10D-A00-B99,20,infectious,50,55
16055,ALT050B55,4735,ICD10D-INS,1096,all,50,55
16055,ALT050B55,4735,ICD10D-J00-J99,32,respiratory,50,55
16055,ALT055B60,4296,ICD10D-A00-B99,28,infectious,55,60
16055,ALT055B60,4296,ICD10D-INS,1027,all,55,60
16055,ALT055B60,4296,ICD10D-J00-J99,38,respiratory,55,60
16055,ALT060B65,4066,ICD10D-A00-B99,31,infectious,60,65
16055,ALT060B65,4066,ICD10D-INS,1278,all,60,65
16055,ALT060B65,4066,ICD10D-J00-J99,75,respiratory,60,65
16055,ALT065B70,3573,ICD10D-A00-B99,45,infectious,65,70
16055,ALT065B70,3573,ICD10D-INS,1407,all,65,70
16055,ALT065B70,3573,ICD10D-J00-J99,85,respiratory,65,70
16055,ALT070B75,3058,ICD10D-A00-B99,44,infectious,70,75
16055,ALT070B75,3058,ICD10D-INS,1558,all,70,75
16055,ALT070B75,3058,ICD10D-J00-J99,95,respiratory,70,75
16055,ALT075B80,3653,ICD10D-A00-B99,69,infectious,75,80
16055,ALT075B80,3653,ICD10D-INS,2137,all,75,80
16055,ALT075B80,3653,ICD10D-J00-J99,93,respiratory,75,80
16055,ALT080B85,2167,ICD10D-A00-B99,47,infectious,80,85
16055,ALT080B85,2167,ICD10D-INS,1355,all,80,85
16055,ALT080B85,2167,ICD10D-J00-J99,80,respiratory,80,85
16055,ALT085B90,1280,ICD10D-A00-B99,40,infectious,85,90
16055,ALT085B90,1280,ICD10D-INS,981,all,85,90
16055,ALT085B90,1280,ICD10D-J00-J99,63,respiratory,85,90
16055,ALT090UM,686,ICD10D-A00-B99,27,infectious,90,NA
16055,ALT090UM,686,ICD10D-INS,405,all,90,NA
16055,ALT090UM,686,ICD10D-J00-J99,22,respiratory,90,NA
16056,ALT000,362,ICD10D-A00-B99,17,infectious,0,NA
16056,ALT000,362,ICD10D-INS,489,all,0,NA
16056,ALT000,362,ICD10D-J00-J99,32,respiratory,0,NA
16056,ALT001B05,1433,ICD10D-A00-B99,26,infectious,1,5
16056,ALT001B05,1433,ICD10D-INS,254,all,1,5
16056,ALT001B05,1433,ICD10D-J00-J99,108,respiratory,1,5
16056,ALT005B10,1757,ICD10D-A00-B99,27,infectious,5,10
16056,ALT005B10,1757,ICD10D-INS,166,all,5,10
16056,ALT005B10,1757,ICD10D-J00-J99,26,respiratory,5,10
16056,ALT010B15,1738,ICD10D-A00-B99,20,infectious,10,15
16056,ALT010B15,1738,ICD10D-INS,194,all,10,15
16056,ALT010B15,1738,ICD10D-J00-J99,12,respiratory,10,15
16056,ALT015B20,1689,ICD10D-A00-B99,21,infectious,15,20
16056,ALT015B20,1689,ICD10D-INS,291,all,15,20
16056,ALT015B20,1689,ICD10D-J00-J99,15,respiratory,15,20
16056,ALT020B25,1563,ICD10D-A00-B99,15,infectious,20,25
16056,ALT020B25,1563,ICD10D-INS,294,all,20,25
16056,ALT020B25,1563,ICD10D-J00-J99,7,respiratory,20,25
16056,ALT025B30,2674,ICD10D-A00-B99,13,infectious,25,30
16056,ALT025B30,2674,ICD10D-INS,501,all,25,30
16056,ALT025B30,2674,ICD10D-J00-J99,18,respiratory,25,30
16056,ALT030B35,2873,ICD10D-A00-B99,17,infectious,30,35
16056,ALT030B35,2873,ICD10D-INS,561,all,30,35
16056,ALT030B35,2873,ICD10D-J00-J99,16,respiratory,30,35
16056,ALT035B40,2657,ICD10D-A00-B99,12,infectious,35,40
16056,ALT035B40,2657,ICD10D-INS,403,all,35,40
16056,ALT035B40,2657,ICD10D-J00-J99,19,respiratory,35,40
16056,ALT040B45,2321,ICD10D-A00-B99,7,infectious,40,45
16056,ALT040B45,2321,ICD10D-INS,381,all,40,45
16056,ALT040B45,2321,ICD10D-J00-J99,12,respiratory,40,45
16056,ALT045B50,2987,ICD10D-A00-B99,13,infectious,45,50
16056,ALT045B50,2987,ICD10D-INS,570,all,45,50
16056,ALT045B50,2987,ICD10D-J00-J99,23,respiratory,45,50
16056,ALT050B55,3429,ICD10D-A00-B99,13,infectious,50,55
16056,ALT050B55,3429,ICD10D-INS,866,all,50,55
16056,ALT050B55,3429,ICD10D-J00-J99,23,respiratory,50,55
